time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-04T17:28:29.740Z,19.3980007,-155.2858276,1.21,2.87,ml,16,80,0.01108,0.21,hv,hv70521742,2018-08-04T17:34:10.610Z,"6km SW of Volcano, Hawaii",earthquake,0.32,0.29,0.58,21,automatic,hv,hv
2018-08-04T17:24:31.580Z,19.4141674,-155.2630005,0.08,2.68,ml,35,47,0.003602,0.24,hv,hv70521732,2018-08-04T17:30:10.300Z,"3km SW of Volcano, Hawaii",earthquake,0.27,0.13,0.43,22,automatic,hv,hv
2018-08-04T17:23:12.530Z,19.3859997,-155.2783356,0.49,2.12,ml,16,103,0.003234,0.21,hv,hv70521722,2018-08-04T17:28:57.120Z,"6km SW of Volcano, Hawaii",earthquake,0.28,0.22,0.26,13,automatic,hv,hv
2018-08-04T17:22:00.790Z,19.4273338,-155.2718353,1.1,1.92,ml,14,98,0.003928,0.16,hv,hv70521717,2018-08-04T17:27:41.370Z,"3km W of Volcano, Hawaii",earthquake,0.28,0.17,0.2,7,automatic,hv,hv
2018-08-04T17:20:16.220Z,19.3956661,-155.2873383,0.21,2.8,ml,26,49,0.008439,0.19,hv,hv70521712,2018-08-04T17:25:55.830Z,"6km SW of Volcano, Hawaii",earthquake,0.17,0.2,0.36,25,automatic,hv,hv
2018-08-04T17:20:02.880Z,19.3953342,-155.2653351,0.44,2.56,ml,15,96,0.002966,0.2,hv,hv70521707,2018-08-04T17:25:43.020Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.21,0.46,25,automatic,hv,hv
2018-08-04T17:18:38.350Z,19.3918343,-155.2666626,0.21,1.96,ml,13,93,0.006402,0.1,hv,hv70521702,2018-08-04T17:24:18.390Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.22,11,automatic,hv,hv
2018-08-04T17:17:40.320Z,19.3985004,-155.2658386,1.08,2.17,ml,21,79,0.0003153,0.24,hv,hv70521697,2018-08-04T17:23:21.080Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.37,0.37,14,automatic,hv,hv
2018-08-04T17:08:41.800Z,19.3983326,-155.269165,-0.03,2.66,ml,42,44,0.002959,0.25,hv,hv70521677,2018-08-04T17:14:22.420Z,"4km SW of Volcano, Hawaii",earthquake,0.27,0.13,1.99,25,automatic,hv,hv
2018-08-04T17:05:50.070Z,19.4125004,-155.2565002,1.67,2.54,ml,26,111,0.003214,0.33,hv,hv70521672,2018-08-04T17:11:31.620Z,"2km SW of Volcano, Hawaii",earthquake,0.5,0.36,2.04,16,automatic,hv,hv
2018-08-04T17:03:16.840Z,19.4008331,-155.2680054,1.11,2.9,ml,17,68,0.01357,0.08,hv,hv70521662,2018-08-04T17:08:56.990Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.43,0.5,20,automatic,hv,hv
2018-08-04T17:01:01.800Z,19.3873329,-155.2783356,0.24,1.74,ml,15,65,0.003288,0.14,hv,hv70521652,2018-08-04T17:06:42.940Z,"6km SW of Volcano, Hawaii",earthquake,0.23,0.27,0.27,9,automatic,hv,hv
